timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778742668013,34,HTTP Request,200,,Baseline 1-1,text,true,,265,122,1,1,http://localhost:8080/health,34,0,2
1778742669049,42,HTTP Request,200,,Baseline 1-1,text,true,,265,122,1,1,http://localhost:8080/health,42,0,0
1778742670092,22,HTTP Request,200,,Baseline 1-1,text,true,,265,122,2,2,http://localhost:8080/health,22,0,0
1778742671010,109,HTTP Request,200,,Baseline 1-2,text,true,,265,122,2,2,http://localhost:8080/health,109,0,1
1778742671115,14,HTTP Request,200,,Baseline 1-1,text,true,,265,122,2,2,http://localhost:8080/health,14,0,0
1778742672120,14,HTTP Request,200,,Baseline 1-2,text,true,,265,122,2,2,http://localhost:8080/health,14,0,0
1778742672130,17,HTTP Request,200,,Baseline 1-1,text,true,,265,122,2,2,http://localhost:8080/health,17,0,0
1778742673135,25,HTTP Request,200,,Baseline 1-2,text,true,,265,122,3,3,http://localhost:8080/health,24,0,0
1778742673148,19,HTTP Request,200,,Baseline 1-1,text,true,,265,122,3,3,http://localhost:8080/health,19,0,0
1778742674012,23,HTTP Request,200,,Baseline 1-3,text,true,,265,122,3,3,http://localhost:8080/health,23,0,1
1778742674161,27,HTTP Request,200,,Baseline 1-2,text,true,,265,122,3,3,http://localhost:8080/health,27,0,0
1778742674167,21,HTTP Request,200,,Baseline 1-1,text,true,,265,122,3,3,http://localhost:8080/health,21,0,0
1778742675189,4499,HTTP Request,200,,Baseline 1-1,text,true,,265,122,5,5,http://localhost:8080/health,4499,0,0
1778742675037,4651,HTTP Request,200,,Baseline 1-3,text,true,,265,122,5,5,http://localhost:8080/health,4651,0,0
1778742677011,2834,HTTP Request,200,,Baseline 1-4,text,true,,265,122,5,5,http://localhost:8080/health,2834,0,1
1778742675189,4656,HTTP Request,200,,Baseline 1-2,text,true,,265,122,5,5,http://localhost:8080/health,4656,0,0
1778742680009,42,HTTP Request,200,,Baseline 1-5,text,true,,265,122,5,5,http://localhost:8080/health,42,0,1
1778742680689,29,HTTP Request,200,,Baseline 1-3,text,true,,265,122,5,5,http://localhost:8080/health,29,0,0
1778742680689,30,HTTP Request,200,,Baseline 1-1,text,true,,265,122,5,5,http://localhost:8080/health,30,0,0
1778742680845,30,HTTP Request,200,,Baseline 1-4,text,true,,265,122,5,5,http://localhost:8080/health,30,0,0
1778742680845,30,HTTP Request,200,,Baseline 1-2,text,true,,265,122,5,5,http://localhost:8080/health,30,0,0
1778742681052,121,HTTP Request,200,,Baseline 1-5,text,true,,265,122,5,5,http://localhost:8080/health,121,0,0
1778742681719,20,HTTP Request,200,,Baseline 1-3,text,true,,265,122,5,5,http://localhost:8080/health,20,0,0
1778742681721,18,HTTP Request,200,,Baseline 1-1,text,true,,265,122,5,5,http://localhost:8080/health,18,0,0
1778742681877,26,HTTP Request,200,,Baseline 1-2,text,true,,265,122,5,5,http://localhost:8080/health,26,0,0
1778742681877,26,HTTP Request,200,,Baseline 1-4,text,true,,265,122,5,5,http://localhost:8080/health,26,0,0
1778742682175,18,HTTP Request,200,,Baseline 1-5,text,true,,265,122,6,6,http://localhost:8080/health,18,0,0
1778742682739,23,HTTP Request,200,,Baseline 1-3,text,true,,265,122,6,6,http://localhost:8080/health,23,0,0
1778742682739,23,HTTP Request,200,,Baseline 1-1,text,true,,265,122,6,6,http://localhost:8080/health,23,0,0
1778742682904,22,HTTP Request,200,,Baseline 1-2,text,true,,265,122,6,6,http://localhost:8080/health,22,0,0
1778742682904,22,HTTP Request,200,,Baseline 1-4,text,true,,265,122,6,6,http://localhost:8080/health,22,0,0
1778742683027,30,HTTP Request,200,,Baseline 1-6,text,true,,265,122,6,6,http://localhost:8080/health,30,0,1
1778742683196,18,HTTP Request,200,,Baseline 1-5,text,true,,265,122,6,6,http://localhost:8080/health,18,0,0
1778742683763,24,HTTP Request,200,,Baseline 1-1,text,true,,265,122,6,6,http://localhost:8080/health,24,0,0
1778742683763,26,HTTP Request,200,,Baseline 1-3,text,true,,265,122,6,6,http://localhost:8080/health,25,0,0
1778742683928,19,HTTP Request,200,,Baseline 1-2,text,true,,265,122,6,6,http://localhost:8080/health,19,0,0
1778742683928,25,HTTP Request,200,,Baseline 1-4,text,true,,265,122,6,6,http://localhost:8080/health,25,0,0
1778742684057,31,HTTP Request,200,,Baseline 1-6,text,true,,265,122,6,6,http://localhost:8080/health,31,0,0
1778742684214,45,HTTP Request,200,,Baseline 1-5,text,true,,265,122,6,6,http://localhost:8080/health,45,0,0
1778742684788,28,HTTP Request,200,,Baseline 1-1,text,true,,265,122,6,6,http://localhost:8080/health,28,0,0
1778742684790,26,HTTP Request,200,,Baseline 1-3,text,true,,265,122,6,6,http://localhost:8080/health,26,0,0
1778742684948,16,HTTP Request,200,,Baseline 1-2,text,true,,265,122,6,6,http://localhost:8080/health,16,0,0
1778742684953,15,HTTP Request,200,,Baseline 1-4,text,true,,265,122,6,6,http://localhost:8080/health,15,0,0
1778742685089,29,HTTP Request,200,,Baseline 1-6,text,true,,265,122,7,7,http://localhost:8080/health,29,0,0
1778742685261,23,HTTP Request,200,,Baseline 1-5,text,true,,265,122,7,7,http://localhost:8080/health,23,0,0
1778742685817,23,HTTP Request,200,,Baseline 1-3,text,true,,265,122,7,7,http://localhost:8080/health,23,0,0
1778742685817,23,HTTP Request,200,,Baseline 1-1,text,true,,265,122,7,7,http://localhost:8080/health,23,0,0
1778742685965,16,HTTP Request,200,,Baseline 1-2,text,true,,265,122,7,7,http://localhost:8080/health,16,0,0
1778742685968,14,HTTP Request,200,,Baseline 1-4,text,true,,265,122,7,7,http://localhost:8080/health,14,0,0
1778742686013,27,HTTP Request,200,,Baseline 1-7,text,true,,265,122,7,7,http://localhost:8080/health,27,0,2
1778742686119,23,HTTP Request,200,,Baseline 1-6,text,true,,265,122,7,7,http://localhost:8080/health,23,0,0
1778742686285,19,HTTP Request,200,,Baseline 1-5,text,true,,265,122,7,7,http://localhost:8080/health,19,0,0
1778742686840,26,HTTP Request,200,,Baseline 1-1,text,true,,265,122,7,7,http://localhost:8080/health,26,0,0
1778742686840,27,HTTP Request,200,,Baseline 1-3,text,true,,265,122,7,7,http://localhost:8080/health,26,0,0
1778742686981,32,HTTP Request,200,,Baseline 1-2,text,true,,265,122,7,7,http://localhost:8080/health,32,0,0
1778742686982,31,HTTP Request,200,,Baseline 1-4,text,true,,265,122,7,7,http://localhost:8080/health,31,0,0
1778742687040,25,HTTP Request,200,,Baseline 1-7,text,true,,265,122,7,7,http://localhost:8080/health,25,0,0
1778742687142,15,HTTP Request,200,,Baseline 1-6,text,true,,265,122,7,7,http://localhost:8080/health,15,0,0
1778742687305,16,HTTP Request,200,,Baseline 1-5,text,true,,265,122,7,7,http://localhost:8080/health,16,0,0
1778742687867,24,HTTP Request,200,,Baseline 1-1,text,true,,265,122,7,7,http://localhost:8080/health,24,0,0
1778742687867,24,HTTP Request,200,,Baseline 1-3,text,true,,265,122,7,7,http://localhost:8080/health,24,0,0
1778742688014,18,HTTP Request,200,,Baseline 1-2,text,true,,265,122,8,8,http://localhost:8080/health,17,0,0
1778742688014,19,HTTP Request,200,,Baseline 1-4,text,true,,265,122,8,8,http://localhost:8080/health,19,0,0
1778742688065,24,HTTP Request,200,,Baseline 1-7,text,true,,265,122,8,8,http://localhost:8080/health,24,0,0
1778742688157,26,HTTP Request,200,,Baseline 1-6,text,true,,265,122,8,8,http://localhost:8080/health,26,0,0
1778742688322,14,HTTP Request,200,,Baseline 1-5,text,true,,265,122,8,8,http://localhost:8080/health,14,0,0
1778742688892,27,HTTP Request,200,,Baseline 1-1,text,true,,265,122,8,8,http://localhost:8080/health,27,0,0
1778742688892,28,HTTP Request,200,,Baseline 1-3,text,true,,265,122,8,8,http://localhost:8080/health,28,0,0
1778742689015,29,HTTP Request,200,,Baseline 1-8,text,true,,265,122,8,8,http://localhost:8080/health,29,0,1
1778742689032,22,HTTP Request,200,,Baseline 1-2,text,true,,265,122,8,8,http://localhost:8080/health,22,0,0
1778742689034,20,HTTP Request,200,,Baseline 1-4,text,true,,265,122,8,8,http://localhost:8080/health,20,0,0
1778742689090,27,HTTP Request,200,,Baseline 1-7,text,true,,265,122,8,8,http://localhost:8080/health,27,0,0
1778742689184,29,HTTP Request,200,,Baseline 1-6,text,true,,265,122,8,8,http://localhost:8080/health,29,0,0
1778742689338,28,HTTP Request,200,,Baseline 1-5,text,true,,265,122,8,8,http://localhost:8080/health,28,0,0
1778742689920,60,HTTP Request,200,,Baseline 1-1,text,true,,265,122,8,8,http://localhost:8080/health,60,0,0
1778742689921,60,HTTP Request,200,,Baseline 1-3,text,true,,265,122,8,8,http://localhost:8080/health,60,0,0
1778742690045,41,HTTP Request,200,,Baseline 1-8,text,true,,265,122,8,8,http://localhost:8080/health,41,0,0
1778742690055,31,HTTP Request,200,,Baseline 1-4,text,true,,265,122,8,8,http://localhost:8080/health,31,0,0
1778742690055,31,HTTP Request,200,,Baseline 1-2,text,true,,265,122,8,8,http://localhost:8080/health,31,0,0
1778742690118,27,HTTP Request,200,,Baseline 1-7,text,true,,265,122,8,8,http://localhost:8080/health,27,0,0
1778742690214,30,HTTP Request,200,,Baseline 1-6,text,true,,265,122,8,8,http://localhost:8080/health,30,0,0
1778742690366,16,HTTP Request,200,,Baseline 1-5,text,true,,265,122,8,8,http://localhost:8080/health,16,0,0
1778742690981,26,HTTP Request,200,,Baseline 1-1,text,true,,265,122,8,8,http://localhost:8080/health,26,0,0
1778742690981,26,HTTP Request,200,,Baseline 1-3,text,true,,265,122,8,8,http://localhost:8080/health,26,0,0
1778742691086,17,HTTP Request,200,,Baseline 1-8,text,true,,265,122,9,9,http://localhost:8080/health,17,0,0
1778742691087,33,HTTP Request,200,,Baseline 1-2,text,true,,265,122,9,9,http://localhost:8080/health,33,0,0
1778742691086,34,HTTP Request,200,,Baseline 1-4,text,true,,265,122,9,9,http://localhost:8080/health,34,0,0
1778742691145,23,HTTP Request,200,,Baseline 1-7,text,true,,265,122,9,9,http://localhost:8080/health,23,0,0
1778742691244,24,HTTP Request,200,,Baseline 1-6,text,true,,265,122,9,9,http://localhost:8080/health,24,0,0
1778742691391,45,HTTP Request,200,,Baseline 1-5,text,true,,265,122,9,9,http://localhost:8080/health,45,0,0
1778742692006,29,HTTP Request,200,,Baseline 1-1,text,true,,265,122,9,9,http://localhost:8080/health,29,0,0
1778742692006,30,HTTP Request,200,,Baseline 1-3,text,true,,265,122,9,9,http://localhost:8080/health,30,0,0
1778742692014,22,HTTP Request,200,,Baseline 1-9,text,true,,265,122,9,9,http://localhost:8080/health,22,0,1
1778742692102,30,HTTP Request,200,,Baseline 1-8,text,true,,265,122,9,9,http://localhost:8080/health,30,0,0
1778742692120,17,HTTP Request,200,,Baseline 1-2,text,true,,265,122,9,9,http://localhost:8080/health,16,0,0
1778742692120,18,HTTP Request,200,,Baseline 1-4,text,true,,265,122,9,9,http://localhost:8080/health,18,0,0
1778742692168,16,HTTP Request,200,,Baseline 1-7,text,true,,265,122,9,9,http://localhost:8080/health,16,0,0
1778742692269,27,HTTP Request,200,,Baseline 1-6,text,true,,265,122,9,9,http://localhost:8080/health,27,0,0
1778742692436,25,HTTP Request,200,,Baseline 1-5,text,true,,265,122,9,9,http://localhost:8080/health,25,0,0
1778742693037,19,HTTP Request,200,,Baseline 1-3,text,true,,265,122,9,9,http://localhost:8080/health,19,0,0
1778742693036,20,HTTP Request,200,,Baseline 1-1,text,true,,265,122,9,9,http://localhost:8080/health,20,0,0
1778742693036,22,HTTP Request,200,,Baseline 1-9,text,true,,265,122,9,9,http://localhost:8080/health,22,0,0
1778742693133,22,HTTP Request,200,,Baseline 1-8,text,true,,265,122,9,9,http://localhost:8080/health,22,0,0
1778742693138,17,HTTP Request,200,,Baseline 1-4,text,true,,265,122,9,9,http://localhost:8080/health,17,0,0
1778742693137,20,HTTP Request,200,,Baseline 1-2,text,true,,265,122,9,9,http://localhost:8080/health,20,0,0
1778742693185,23,HTTP Request,200,,Baseline 1-7,text,true,,265,122,9,9,http://localhost:8080/health,23,0,0
1778742693297,23,HTTP Request,200,,Baseline 1-6,text,true,,265,122,9,9,http://localhost:8080/health,23,0,0
1778742693462,17,HTTP Request,200,,Baseline 1-5,text,true,,265,122,9,9,http://localhost:8080/health,17,0,0
1778742694057,22,HTTP Request,200,,Baseline 1-1,text,true,,265,122,10,10,http://localhost:8080/health,22,0,0
1778742694057,22,HTTP Request,200,,Baseline 1-3,text,true,,265,122,10,10,http://localhost:8080/health,22,0,0
1778742694058,22,HTTP Request,200,,Baseline 1-9,text,true,,265,122,10,10,http://localhost:8080/health,22,0,0
1778742694157,15,HTTP Request,200,,Baseline 1-2,text,true,,265,122,10,10,http://localhost:8080/health,15,0,0
1778742694156,16,HTTP Request,200,,Baseline 1-8,text,true,,265,122,10,10,http://localhost:8080/health,16,0,0
1778742694156,16,HTTP Request,200,,Baseline 1-4,text,true,,265,122,10,10,http://localhost:8080/health,16,0,0
1778742694209,27,HTTP Request,200,,Baseline 1-7,text,true,,265,122,10,10,http://localhost:8080/health,27,0,0
1778742694322,27,HTTP Request,200,,Baseline 1-6,text,true,,265,122,10,10,http://localhost:8080/health,26,0,0
1778742694479,21,HTTP Request,200,,Baseline 1-5,text,true,,265,122,10,10,http://localhost:8080/health,21,0,0
1778742695013,24,HTTP Request,200,,Baseline 1-10,text,true,,265,122,10,10,http://localhost:8080/health,24,0,2
1778742695080,17,HTTP Request,200,,Baseline 1-1,text,true,,265,122,10,10,http://localhost:8080/health,17,0,0
1778742695081,19,HTTP Request,200,,Baseline 1-9,text,true,,265,122,10,10,http://localhost:8080/health,19,0,0
1778742695080,20,HTTP Request,200,,Baseline 1-3,text,true,,265,122,10,10,http://localhost:8080/health,20,0,0
1778742695173,30,HTTP Request,200,,Baseline 1-4,text,true,,265,122,10,10,http://localhost:8080/health,30,0,0
1778742695173,30,HTTP Request,200,,Baseline 1-8,text,true,,265,122,10,10,http://localhost:8080/health,30,0,0
1778742695173,31,HTTP Request,200,,Baseline 1-2,text,true,,265,122,10,10,http://localhost:8080/health,31,0,0
1778742695238,125,HTTP Request,200,,Baseline 1-7,text,true,,265,122,10,10,http://localhost:8080/health,125,0,0
1778742695351,39,HTTP Request,200,,Baseline 1-6,text,true,,265,122,10,10,http://localhost:8080/health,39,0,0
1778742695500,20,HTTP Request,200,,Baseline 1-5,text,true,,265,122,10,10,http://localhost:8080/health,20,0,0
1778742696038,27,HTTP Request,200,,Baseline 1-10,text,true,,265,122,10,10,http://localhost:8080/health,27,0,0
1778742696101,42,HTTP Request,200,,Baseline 1-3,text,true,,265,122,10,10,http://localhost:8080/health,42,0,0
1778742696099,44,HTTP Request,200,,Baseline 1-1,text,true,,265,122,10,10,http://localhost:8080/health,44,0,0
1778742696101,42,HTTP Request,200,,Baseline 1-9,text,true,,265,122,10,10,http://localhost:8080/health,42,0,0
1778742696203,29,HTTP Request,200,,Baseline 1-4,text,true,,265,122,10,10,http://localhost:8080/health,29,0,0
1778742696204,29,HTTP Request,200,,Baseline 1-2,text,true,,265,122,10,10,http://localhost:8080/health,29,0,0
1778742696204,29,HTTP Request,200,,Baseline 1-8,text,true,,265,122,10,10,http://localhost:8080/health,29,0,0
1778742696364,27,HTTP Request,200,,Baseline 1-7,text,true,,265,122,10,10,http://localhost:8080/health,27,0,0
1778742696390,21,HTTP Request,200,,Baseline 1-6,text,true,,265,122,10,10,http://localhost:8080/health,21,0,0
1778742696521,18,HTTP Request,200,,Baseline 1-5,text,true,,265,122,10,10,http://localhost:8080/health,17,0,0
1778742697066,26,HTTP Request,200,,Baseline 1-10,text,true,,265,122,11,11,http://localhost:8080/health,26,0,0
1778742697146,20,HTTP Request,200,,Baseline 1-9,text,true,,265,122,11,11,http://localhost:8080/health,20,0,0
1778742697143,24,HTTP Request,200,,Baseline 1-3,text,true,,265,122,11,11,http://localhost:8080/health,23,0,0
1778742697143,24,HTTP Request,200,,Baseline 1-1,text,true,,265,122,11,11,http://localhost:8080/health,24,0,0
1778742697234,28,HTTP Request,200,,Baseline 1-8,text,true,,265,122,11,11,http://localhost:8080/health,28,0,0
1778742697233,29,HTTP Request,200,,Baseline 1-4,text,true,,265,122,11,11,http://localhost:8080/health,29,0,0
1778742697236,36,HTTP Request,200,,Baseline 1-2,text,true,,265,122,11,11,http://localhost:8080/health,36,0,0
1778742697391,25,HTTP Request,200,,Baseline 1-7,text,true,,265,122,11,11,http://localhost:8080/health,25,0,0
1778742697411,15,HTTP Request,200,,Baseline 1-6,text,true,,265,122,11,11,http://localhost:8080/health,15,0,0
1778742697540,19,HTTP Request,200,,Baseline 1-5,text,true,,265,122,11,11,http://localhost:8080/health,19,0,0
1778742698014,25,HTTP Request,200,,Baseline 1-11,text,true,,265,122,11,11,http://localhost:8080/health,25,0,1
1778742698092,26,HTTP Request,200,,Baseline 1-10,text,true,,265,122,11,11,http://localhost:8080/health,26,0,0
1778742698168,25,HTTP Request,200,,Baseline 1-1,text,true,,265,122,11,11,http://localhost:8080/health,25,0,0
1778742698167,26,HTTP Request,200,,Baseline 1-9,text,true,,265,122,11,11,http://localhost:8080/health,26,0,0
1778742698171,22,HTTP Request,200,,Baseline 1-3,text,true,,265,122,11,11,http://localhost:8080/health,22,0,0
1778742698262,22,HTTP Request,200,,Baseline 1-8,text,true,,265,122,11,11,http://localhost:8080/health,22,0,0
1778742698262,23,HTTP Request,200,,Baseline 1-4,text,true,,265,122,11,11,http://localhost:8080/health,23,0,0
1778742698273,13,HTTP Request,200,,Baseline 1-2,text,true,,265,122,11,11,http://localhost:8080/health,13,0,0
1778742698416,25,HTTP Request,200,,Baseline 1-7,text,true,,265,122,11,11,http://localhost:8080/health,25,0,0
1778742698426,16,HTTP Request,200,,Baseline 1-6,text,true,,265,122,11,11,http://localhost:8080/health,16,0,0
1778742698559,17,HTTP Request,200,,Baseline 1-5,text,true,,265,122,11,11,http://localhost:8080/health,15,0,0
1778742699040,27,HTTP Request,200,,Baseline 1-11,text,true,,265,122,11,11,http://localhost:8080/health,27,0,0
1778742699119,28,HTTP Request,200,,Baseline 1-10,text,true,,265,122,11,11,http://localhost:8080/health,28,0,0
1778742699194,28,HTTP Request,200,,Baseline 1-9,text,true,,265,122,11,11,http://localhost:8080/health,28,0,0
1778742699194,29,HTTP Request,200,,Baseline 1-1,text,true,,265,122,11,11,http://localhost:8080/health,29,0,0
1778742699194,29,HTTP Request,200,,Baseline 1-3,text,true,,265,122,11,11,http://localhost:8080/health,29,0,0
1778742699285,25,HTTP Request,200,,Baseline 1-4,text,true,,265,122,11,11,http://localhost:8080/health,25,0,0
1778742699287,23,HTTP Request,200,,Baseline 1-2,text,true,,265,122,11,11,http://localhost:8080/health,23,0,0
1778742699285,25,HTTP Request,200,,Baseline 1-8,text,true,,265,122,11,11,http://localhost:8080/health,25,0,0
1778742699442,48,HTTP Request,200,,Baseline 1-7,text,true,,265,122,11,11,http://localhost:8080/health,48,0,0
1778742699442,48,HTTP Request,200,,Baseline 1-6,text,true,,265,122,11,11,http://localhost:8080/health,48,0,0
1778742699577,30,HTTP Request,200,,Baseline 1-5,text,true,,265,122,11,11,http://localhost:8080/health,30,0,0
1778742700067,30,HTTP Request,200,,Baseline 1-11,text,true,,265,122,12,12,http://localhost:8080/health,30,0,0
1778742700148,24,HTTP Request,200,,Baseline 1-10,text,true,,265,122,12,12,http://localhost:8080/health,24,0,0
1778742700223,21,HTTP Request,200,,Baseline 1-9,text,true,,265,122,12,12,http://localhost:8080/health,21,0,0
1778742700224,24,HTTP Request,200,,Baseline 1-1,text,true,,265,122,12,12,http://localhost:8080/health,24,0,0
1778742700224,24,HTTP Request,200,,Baseline 1-3,text,true,,265,122,12,12,http://localhost:8080/health,24,0,0
1778742700311,21,HTTP Request,200,,Baseline 1-4,text,true,,265,122,12,12,http://localhost:8080/health,21,0,0
1778742700311,22,HTTP Request,200,,Baseline 1-8,text,true,,265,122,12,12,http://localhost:8080/health,22,0,0
1778742700311,22,HTTP Request,200,,Baseline 1-2,text,true,,265,122,12,12,http://localhost:8080/health,22,0,0
1778742700491,39,HTTP Request,200,,Baseline 1-6,text,true,,265,122,12,12,http://localhost:8080/health,39,0,0
1778742700490,40,HTTP Request,200,,Baseline 1-7,text,true,,265,122,12,12,http://localhost:8080/health,40,0,0
1778742700607,17,HTTP Request,200,,Baseline 1-5,text,true,,265,122,12,12,http://localhost:8080/health,17,0,0
1778742701015,33,HTTP Request,200,,Baseline 1-12,text,true,,265,122,12,12,http://localhost:8080/health,33,0,2
1778742701098,27,HTTP Request,200,,Baseline 1-11,text,true,,265,122,12,12,http://localhost:8080/health,27,0,0
1778742701173,27,HTTP Request,200,,Baseline 1-10,text,true,,265,122,12,12,http://localhost:8080/health,27,0,0
1778742701249,20,HTTP Request,200,,Baseline 1-1,text,true,,265,122,12,12,http://localhost:8080/health,20,0,0
1778742701249,20,HTTP Request,200,,Baseline 1-3,text,true,,265,122,12,12,http://localhost:8080/health,20,0,0
1778742701245,24,HTTP Request,200,,Baseline 1-9,text,true,,265,122,12,12,http://localhost:8080/health,24,0,0
1778742701333,25,HTTP Request,200,,Baseline 1-8,text,true,,265,122,12,12,http://localhost:8080/health,25,0,0
1778742701333,27,HTTP Request,200,,Baseline 1-2,text,true,,265,122,12,12,http://localhost:8080/health,27,0,0
1778742701333,27,HTTP Request,200,,Baseline 1-4,text,true,,265,122,12,12,http://localhost:8080/health,27,0,0
1778742701530,24,HTTP Request,200,,Baseline 1-7,text,true,,265,122,12,12,http://localhost:8080/health,24,0,0
1778742701530,26,HTTP Request,200,,Baseline 1-6,text,true,,265,122,12,12,http://localhost:8080/health,26,0,0
1778742701625,31,HTTP Request,200,,Baseline 1-5,text,true,,265,122,12,12,http://localhost:8080/health,31,0,0
1778742702049,16,HTTP Request,200,,Baseline 1-12,text,true,,265,122,12,12,http://localhost:8080/health,16,0,0
1778742702126,26,HTTP Request,200,,Baseline 1-11,text,true,,265,122,12,12,http://localhost:8080/health,26,0,0
1778742702200,25,HTTP Request,200,,Baseline 1-10,text,true,,265,122,12,12,http://localhost:8080/health,25,0,0
1778742702269,19,HTTP Request,200,,Baseline 1-3,text,true,,265,122,12,12,http://localhost:8080/health,19,0,0
1778742702271,18,HTTP Request,200,,Baseline 1-9,text,true,,265,122,12,12,http://localhost:8080/health,17,0,0
1778742702269,20,HTTP Request,200,,Baseline 1-1,text,true,,265,122,12,12,http://localhost:8080/health,20,0,0
1778742702359,17,HTTP Request,200,,Baseline 1-8,text,true,,265,122,12,12,http://localhost:8080/health,17,0,0
1778742702360,16,HTTP Request,200,,Baseline 1-4,text,true,,265,122,12,12,http://localhost:8080/health,16,0,0
1778742702361,19,HTTP Request,200,,Baseline 1-2,text,true,,265,122,12,12,http://localhost:8080/health,17,0,0
1778742702556,29,HTTP Request,200,,Baseline 1-6,text,true,,265,122,12,12,http://localhost:8080/health,29,0,0
1778742702555,31,HTTP Request,200,,Baseline 1-7,text,true,,265,122,12,12,http://localhost:8080/health,31,0,0
1778742702658,23,HTTP Request,200,,Baseline 1-5,text,true,,265,122,12,12,http://localhost:8080/health,23,0,0
1778742703067,26,HTTP Request,200,,Baseline 1-12,text,true,,265,122,13,13,http://localhost:8080/health,26,0,0
1778742703153,40,HTTP Request,200,,Baseline 1-11,text,true,,265,122,13,13,http://localhost:8080/health,40,0,0
1778742703226,24,HTTP Request,200,,Baseline 1-10,text,true,,265,122,13,13,http://localhost:8080/health,24,0,0
1778742703289,24,HTTP Request,200,,Baseline 1-1,text,true,,265,122,13,13,http://localhost:8080/health,24,0,0
1778742703289,24,HTTP Request,200,,Baseline 1-9,text,true,,265,122,13,13,http://localhost:8080/health,24,0,0
1778742703289,26,HTTP Request,200,,Baseline 1-3,text,true,,265,122,13,13,http://localhost:8080/health,26,0,0
1778742703376,24,HTTP Request,200,,Baseline 1-4,text,true,,265,122,13,13,http://localhost:8080/health,24,0,0
1778742703376,24,HTTP Request,200,,Baseline 1-8,text,true,,265,122,13,13,http://localhost:8080/health,24,0,0
1778742703382,18,HTTP Request,200,,Baseline 1-2,text,true,,265,122,13,13,http://localhost:8080/health,18,0,0
1778742703586,28,HTTP Request,200,,Baseline 1-7,text,true,,265,122,13,13,http://localhost:8080/health,28,0,0
1778742703586,28,HTTP Request,200,,Baseline 1-6,text,true,,265,122,13,13,http://localhost:8080/health,28,0,0
1778742703683,25,HTTP Request,200,,Baseline 1-5,text,true,,265,122,13,13,http://localhost:8080/health,25,0,0
1778742704013,24,HTTP Request,200,,Baseline 1-13,text,true,,265,122,13,13,http://localhost:8080/health,24,0,1
1778742704094,23,HTTP Request,200,,Baseline 1-12,text,true,,265,122,13,13,http://localhost:8080/health,23,0,0
1778742704194,16,HTTP Request,200,,Baseline 1-11,text,true,,265,122,13,13,http://localhost:8080/health,16,0,0
1778742704251,26,HTTP Request,200,,Baseline 1-10,text,true,,265,122,13,13,http://localhost:8080/health,26,0,0
1778742704313,26,HTTP Request,200,,Baseline 1-9,text,true,,265,122,13,13,http://localhost:8080/health,26,0,0
1778742704315,25,HTTP Request,200,,Baseline 1-3,text,true,,265,122,13,13,http://localhost:8080/health,25,0,0
1778742704313,27,HTTP Request,200,,Baseline 1-1,text,true,,265,122,13,13,http://localhost:8080/health,27,0,0
1778742704401,29,HTTP Request,200,,Baseline 1-2,text,true,,265,122,13,13,http://localhost:8080/health,29,0,0
1778742704401,29,HTTP Request,200,,Baseline 1-4,text,true,,265,122,13,13,http://localhost:8080/health,29,0,0
1778742704401,29,HTTP Request,200,,Baseline 1-8,text,true,,265,122,13,13,http://localhost:8080/health,29,0,0
1778742704614,23,HTTP Request,200,,Baseline 1-6,text,true,,265,122,13,13,http://localhost:8080/health,23,0,0
1778742704614,23,HTTP Request,200,,Baseline 1-7,text,true,,265,122,13,13,http://localhost:8080/health,23,0,0
1778742704709,28,HTTP Request,200,,Baseline 1-5,text,true,,265,122,13,13,http://localhost:8080/health,28,0,0
1778742705038,27,HTTP Request,200,,Baseline 1-13,text,true,,265,122,13,13,http://localhost:8080/health,27,0,0
1778742705117,25,HTTP Request,200,,Baseline 1-12,text,true,,265,122,13,13,http://localhost:8080/health,25,0,0
1778742705211,19,HTTP Request,200,,Baseline 1-11,text,true,,265,122,13,13,http://localhost:8080/health,19,0,0
1778742705277,25,HTTP Request,200,,Baseline 1-10,text,true,,265,122,13,13,http://localhost:8080/health,25,0,0
1778742705340,23,HTTP Request,200,,Baseline 1-1,text,true,,265,122,13,13,http://localhost:8080/health,23,0,0
1778742705340,23,HTTP Request,200,,Baseline 1-9,text,true,,265,122,13,13,http://localhost:8080/health,23,0,0
1778742705341,23,HTTP Request,200,,Baseline 1-3,text,true,,265,122,13,13,http://localhost:8080/health,23,0,0
1778742705431,27,HTTP Request,200,,Baseline 1-8,text,true,,265,122,13,13,http://localhost:8080/health,27,0,0
1778742705431,27,HTTP Request,200,,Baseline 1-2,text,true,,265,122,13,13,http://localhost:8080/health,27,0,0
1778742705431,27,HTTP Request,200,,Baseline 1-4,text,true,,265,122,13,13,http://localhost:8080/health,27,0,0
1778742705637,23,HTTP Request,200,,Baseline 1-6,text,true,,265,122,13,13,http://localhost:8080/health,23,0,0
1778742705637,23,HTTP Request,200,,Baseline 1-7,text,true,,265,122,13,13,http://localhost:8080/health,23,0,0
1778742705743,17,HTTP Request,200,,Baseline 1-5,text,true,,265,122,13,13,http://localhost:8080/health,17,0,0
1778742706066,22,HTTP Request,200,,Baseline 1-13,text,true,,265,122,14,14,http://localhost:8080/health,22,0,0
1778742706144,30,HTTP Request,200,,Baseline 1-12,text,true,,265,122,14,14,http://localhost:8080/health,30,0,0
